989,-21.0,-21.0,-21.0,1018.47,68378.654
990,-21.0,-21.0,-21.0,1018.61,68288.126
991,-21.0,-21.0,-21.0,1019.09,68222.341
992,-21.0,-21.0,-21.0,1019.14,68211.613
993,-21.0,-21.0,-21.0,1019.01,68160.454
994,-21.0,-21.0,-21.0,1019.27,68248.318
995,-21.0,-21.0,-21.0,1019.39,68300.562
996,-21.0,-21.0,-21.0,1019.59,68250.745
997,-21.0,-21.0,-21.0,1019.54,68206.555
998,-21.0,-21.0,-21.0,1019.89,68232.696
999,-21.0,-21.0,-21.0,1019.66,68199.326
1000,-21.0,-21.0,-21.0,1019.78,68264.526
1001,nan,nan,nan,nan,77410.881
1002,nan,nan,nan,nan,74367.355
1003,nan,nan,nan,nan,73345.155
1004,-21.0,-21.0,-21.0,1014.0,72728.31
1005,-21.0,-21.0,-21.0,1014.3,72425.488
1006,-21.0,-21.0,-21.0,1016.3125,72158.164
1007,-21.0,-21.0,-21.0,1018.1666666666666,71932.348
1008,-21.0,-21.0,-21.0,1018.1666666666666,71815.603
1009,-21.0,-21.0,-21.0,1019.0625,71651.023
1010,-21.0,-21.0,-21.0,1019.030303030303,71452.434
1011,-21.0,-21.0,-21.0,1019.075,70691.247
1012,-21.0,-21.0,-21.0,1018.8125,70595.46
1013,-21.0,-21.0,-21.0,1018.8125,70436.501
1014,-21.0,-21.0,-21.0,1017.9285714285714,70355.147
1015,-21.0,-21.0,-21.0,1018.2833333333333,70151.626
1016,-21.0,-21.0,-21.0,1018.5,70048.328
1017,-21.0,-21.0,-21.0,1017.8055555555555,69925.147
1018,-21.0,-21.0,-21.0,1017.8055555555555,69825.389
1019,-21.0,-21.0,-21.0,1017.975,69802.223
1020,-21.0,-21.0,-21.0,1017.9058823529411,69813.403
1021,-21.0,-21.0,-21.0,1018.0,69865.929
1022,-21.0,-21.0,-21.0,1017.9791666666666,69740.731
1023,-21.0,-21.0,-21.0,1017.9791666666666,69698.678
1024,-21.0,-21.0,-21.0,1017.92,69728.879
1025,-21.0,-21.0,-21.0,1018.15,69863.557
1026,-21.0,-21.0,-21.0,1018.44,69853.564
1027,-21.0,-21.0,-21.0,1018.35,69918.425
1028,-21.0,-21.0,-21.0,1018.35,69933.244
1029,-21.0,-21.0,-21.0,1018.68,69875.027
1030,-21.0,-21.0,-21.0,1018.49,69867.843
1031,-21.0,-21.0,-21.0,1018.63,69904.216
1032,-21.0,-21.0,-21.0,1019.23,69976.897
1033,-21.0,-21.0,-21.0,1019.23,70101.26
